"","Country","City","AccentCity","Region","Population","Latitude","Longitude"
"668140","co","figueroa","Figueroa","09",NA,2.464259,-76.695331
"668141","co","filadefia","Filadefia","29",NA,3.225,-76.553889
"668142","co","filadelfia","Filadelfia","03",NA,6.473254,-71.56763
"668143","co","filadelfia","Filadelfia","12",NA,8.477666,-76.093705
"668144","co","filadelfia","Filadelfia","16",NA,2.139387,-75.633525
"668145","co","filadelfia","Filadelfia","21",NA,8.295,-73.135278
"668146","co","filadelfia","Filadelfia","27",NA,9.629886,-75.431265
"668147","co","filadelfia","Filadelfia","28",NA,5.048939,-74.759472
"668148","co","filadelfia","Filadelfia","32",NA,4.74,-72.289167
"668149","co","filadelfia","Filadelfia","35",NA,8.984436,-74.380212
"668150","co","filadelfia","Filadelfia","37",5064,5.29606,-75.561197
"668151","co","filadelfia","Filadelfia","38",NA,10.116667,-74.1
"668152","co","filandia","Filandia","23",6851,4.674722,-75.658333
"668153","co","filandia","Filandia","28",NA,3.583333,-75.566667
"668154","co","filipina","Filipina","10",NA,9.583333,-74
"668155","co","filipinas","Filipinas","38",NA,10.116667,-74.233333
"668156","co","filobonito","Filobonito","28",NA,3.823611,-75.665278
"668157","co","filo de chillurco","Filo de Chillurco","16",NA,1.90937,-76.115607
"668158","co","filo de gringo","Filo de Gringo","21",NA,8.662778,-72.955278
"668159","co","filo","Filo","02",NA,7.0175,-75.766111
"668160","co","filo rico","Filo Rico","21",NA,8.288889,-72.809444
"668161","co","filo salazar","Filo Salazar","16",NA,1.94587,-75.69198
"668162","co","filo seco","Filo Seco","02",NA,6.869722,-75.940556
"668163","co","finalfa","Finalfa","29",NA,3.620278,-76.354722
"668164","co","finca alto barandas","Finca Alto Barandas","22",NA,0.814881,-75.879121
"668165","co","finca bajo viejo","Finca Bajo Viejo","27",NA,9.322542,-75.36694
"668166","co","finca bellavista","Finca Bellavista","02",NA,7.325278,-76.689167
"668167","co","finca buenavista","Finca Buenavista","22",NA,0.884417,-75.815741
"668168","co","finca don fortunato","Finca Don Fortunato","27",NA,9.45524,-75.550689
"668169","co","finca el balsamo","Finca El Bálsamo","27",NA,9.316667,-75.333333
"668170","co","finca el cristal","Finca El Cristal","22",NA,0.777898,-75.690533
"668171","co","finca el encanto","Finca El Encanto","22",NA,0.848919,-75.815741
"668172","co","finca el palomito","Finca El Palomito","04",NA,10.616667,-74.933333
"668173","co","finca el retiro","Finca El Retiro","22",NA,0.957639,-75.906398
"668174","co","finca el tormento","Finca El Tormento","02",NA,8.721691,-76.477653
"668175","co","finca el zafiro","Finca El Zafiro","22",NA,0.791521,-75.689876
"668176","co","finca jazmin","Finca Jazmín","22",NA,0.816856,-75.756552
"668177","co","finca la argentina","Finca La Argentina","22",NA,0.935249,-75.90624
"668178","co","finca la estancia","Finca La Estancia","27",NA,9.343005,-75.407022
"668179","co","finca la libertad","Finca La Libertad","22",NA,0.835947,-75.663177
"668180","co","finca las acacias","Finca Las Acacias","22",NA,0.81234,-75.769046
"668181","co","finca los alpes","Finca Los Alpes","27",NA,9.307469,-75.367849
"668182","co","finca los angeles","Finca Los Angeles","22",NA,0.847875,-75.834403
"668183","co","finca molina","Finca Molina","08",NA,1.560796,-75.458116
"668184","co","finca nueva esmeralda","Finca Nueva Esmeralda","22",NA,0.756388,-75.664126
"668185","co","finca palestina","Finca Palestina","22",NA,0.847474,-75.771666
"668186","co","finca quinoro","Finca Quinoró","22",NA,0.852437,-75.616523
"668187","co","finca rabon","Finca Rabón","04",NA,10.366667,-74.966667
"668188","co","finca santa lucia","Finca Santa Lucía","08",NA,1.59822,-75.605274
"668189","co","finca soata","Finca Soatá","36",NA,5.083333,-73.133333
"668190","co","finca villa maria","Finca Villa Maria","02",NA,8.638889,-76.4425
"668191","co","finlandia","Finlandia","02",NA,7.257778,-75.607778
"668192","co","finlandia","Finlandia","08",NA,1.875706,-74.822484
"668193","co","finlandia","Finlandia","23",NA,4.674722,-75.658333
"668194","co","finlandia","Finlandia","28",NA,3.218889,-75.584722
"668195","co","firabobos","Firabobos","32",NA,4.671101,-72.782823
"668196","co","firavitoba","Firavitoba","36",2136,5.668847,-72.99289
"668197","co","firavitova","Firavitova","36",NA,5.668847,-72.99289
"668198","co","fiscalito","Fiscalito","16",NA,2.368889,-75.609722
"668199","co","fitata","Fitata","01",NA,-0.799712,-72.833839
"668200","co","flamenco","Flamenco","35",NA,9.985401,-75.396553
"668201","co","flandes","Flandes","16",NA,2.419167,-75.667778
"668202","co","flandes","Flandes","28",20919,4.294127,-74.819011
"668203","co","flandes","Flandes","34",NA,4.681215,-74.154907
"668204","co","flanquita","Flanquita","17",NA,11.163917,-72.914462
"668205","co","flautillo","Flautillo","28",NA,4.014722,-75.196667
"668206","co","flecha","Flecha","12",NA,9.026991,-75.525633
"668207","co","flecha sevilla","Flecha Sevilla","12",NA,9.026991,-75.525633
"668208","co","flechas","Flechas","12",NA,8.987229,-75.212263
"668209","co","flojera","Flojera","12",NA,8.766667,-76.116667
"668210","co","flojero","Flojero","12",NA,8.766667,-76.116667
"668211","co","floral","Floral","12",NA,8.809167,-75.916944
"668212","co","floralia","Floralia","16",NA,1.858269,-76.136404
"668213","co","floralia","Floralia","34",NA,4.743811,-74.141668
"668214","co","floralta","Floralta","19",NA,4.140483,-73.145242
"668215","co","flor amarilla","Flor Amarilla","03",NA,6.884542,-70.848812
"668216","co","flor amarilla","Flor Amarilla","16",NA,2.250948,-75.822257
"668217","co","flor amarilla","Flor Amarilla","32",NA,4.535811,-72.777655
"668218","co","flor amarillo","Flor Amarillo","03",NA,6.681111,-70.428611
"668219","co","flor amarillo","Flor Amarillo","32",NA,4.823143,-72.588324
"668220","co","floramarillo","Floramarillo","32",NA,5.2,-71.85
"668221","co","flor america","Flor América","33",NA,4.740345,-74.230874
"668222","co","flor del monte","Flor del Monte","27",NA,9.498759,-75.150827
"668223","co","flor de maria","Flor de María","38",NA,10.20809,-74.402758
"668224","co","flor de mayo","Flor de Mayo","17",NA,12.183333,-71.266667
"668225","co","florencia","Florencia","08",130339,1.614382,-75.606229
"668226","co","florencia","Florencia","09",1467,1.68318,-77.073305
"668227","co","florencia","Florencia","11",NA,5.616667,-77.016667
"668228","co","florencia","Florencia","12",NA,8.506609,-75.378901
"668229","co","florencia","Florencia","19",NA,4.153067,-73.360897
"668230","co","florencia","Florencia","20",NA,1.109862,-77.374635
"668231","co","florencia","Florencia","26",NA,6.800556,-73.870833
"668232","co","florencia","Florencia","27",NA,9.289566,-74.923158
"668233","co","florencia","Florencia","28",NA,3.721111,-75.601944
"668234","co","florencia","Florencia","29",NA,3.575336,-76.361754
"668235","co","florencia","Florencia","32",NA,4.88541,-72.560613
"668236","co","florencia","Florencia","33",NA,4.420503,-74.492586
"668237","co","florencia","Florencia","34",NA,4.700853,-74.105654
"668238","co","florencia","Florencia","36",NA,5.407833,-73.192955
"668239","co","florencia","Florencia","37",NA,5.35818,-75.665074
"668240","co","florencia","Florencia","38",NA,10.126776,-74.238177
"668241","co","florencio","Florencio","09",NA,1.68318,-77.073305
"668242","co","floresanto","Floresanto","12",NA,8.516667,-76.116667
"668243","co","flores colombianas","Flores Colombianas","33",NA,4.736035,-74.157582
"668244","co","flores dallas","Flores Dallas","33",NA,4.725991,-74.217878
"668245","co","flores de maria","Flores de María","38",NA,10.20809,-74.402758
"668246","co","flores de seda","Flores de Seda","38",NA,10.286027,-74.282046
"668247","co","flores el bosque","Flores El Bosque","33",NA,4.746592,-74.206943
"668248","co","flores el retiro","Flores El Retiro","33",NA,4.680971,-74.226347
"668249","co","flores","Flores","02",NA,8.114845,-74.778523
"668250","co","flores","Flores","12",NA,8.120947,-76.00255
"668251","co","flores","Flores","26",NA,6.133333,-73.766667
"668252","co","flores hana ichi t","Flores Hana Ichi T","33",NA,4.746806,-74.245999
"668253","co","flores manglar","Flores Manglar","33",NA,4.727349,-74.246072
"668254","co","flores marcella","Flores Marcella","33",NA,4.750477,-74.236637
"668255","co","flores monte verde","Flores Monte Verde","33",NA,4.73848,-74.152422
"668256","co","flores negras","Flores Negras","02",NA,7.869722,-76.648611
"668257","co","flores negras","Flores Negras","38",NA,10.389037,-74.465819
"668258","co","flores ramo","Flores Ramo","33",NA,4.723715,-74.245558
"668259","co","flores rubi","Flores Rubi","33",NA,4.678781,-74.192696
"668260","co","flores santa rosa","Flores Santa Rosa","33",NA,4.742621,-74.217915
"668261","co","floresta","Floresta","02",NA,6.478889,-74.698056
"668262","co","floresta","Floresta","08",NA,1.119063,-75.434596
"668263","co","floresta","Floresta","12",NA,8.890278,-75.888333
"668264","co","floresta","Floresta","21",NA,8.383056,-73.344444
"668265","co","floresta","Floresta","28",NA,4.333333,-75.55
"668266","co","floresta","Floresta","29",NA,3.735,-76.222222
"668267","co","floresta","Floresta","36",1127,5.859027,-72.918818
"668268","co","floresta","Floresta","38",NA,10.035677,-74.406343
"668269","co","florez","Flórez","26",NA,6.133333,-73.766667
"668270","co","florian","Florián","26",1227,5.804874,-73.970287
"668271","co","florian","Florián","33",NA,4.321022,-74.803145
"668272","co","floridablanca","Floridablanca","12",NA,8.88996,-75.535259
"668273","co","floridablanca","Floridablanca","26",252271,7.062222,-73.08644
"668274","co","florida blanca","Florida Blanca","34",NA,4.692027,-74.109869
"668275","co","florida","Florida","02",NA,6.561944,-75.778611
"668276","co","florida","Florida","04",NA,10.983333,-74.983333
"668277","co","florida","Florida","12",NA,8.554755,-75.92266
"668278","co","florida","Florida","16",NA,3.5,-74.733333
"668279","co","florida","Florida","19",NA,4.027883,-72.70316
"668280","co","florida","Florida","20",NA,1.298512,-77.406139
"668281","co","florida","Florida","22",NA,1.067481,-76.706446
"668282","co","florida","Florida","26",NA,7.062222,-73.08644
"668283","co","florida","Florida","28",NA,4.183333,-75.35
"668284","co","florida","Florida","29",47173,3.322297,-76.234804
"668285","co","florida","Florida","35",NA,8.195879,-73.899422
"668286","co","florida","Florida","38",NA,10.934453,-74.20439
"668287","co","florinda","Florinda","29",NA,3.592747,-76.344517
"668288","co","florisanto","Florisanto","12",NA,8.516667,-76.116667
"668289","co","folleco","Folleco","16",NA,1.903716,-75.685821
"668290","co","fomeque","Fómeque","33",5390,4.487967,-73.897488
"668291","co","fonda central","Fonda Central","24",NA,4.8,-75.816667
"668292","co","fonda","Fonda","09",NA,2.151896,-77.060096
"668293","co","fonda","Fonda","28",NA,4.4075,-75.353611
"668294","co","fondas","Fondas","09",NA,2.49159,-76.914164
"668295","co","fondo ganadero del meta","Fondo Ganadero del Meta","19",NA,4.129807,-73.563458
"668296","co","fondo genadero de bolivar","Fondo Genadero de Bolívar","35",NA,10.454722,-75.338333
"668297","co","fonsaque","Fonsaque","36",NA,4.944167,-73.484444
"668298","co","fonseca","Fonseca","17",23510,10.886063,-72.848696
"668299","co","fontibon","Fontibón","34",NA,4.678151,-74.144316
"668300","co","fontidueno","Fontidueño","02",NA,6.33278,-75.536553
"668301","co","ford","Ford","28",NA,3.874167,-75.504444
"668302","co","formosa","Formosa","27",NA,8.644645,-75.132424
"668303","co","forruco","Forruco","38",NA,10.517951,-74.594883
"668304","co","fortalecilla","Fortalecilla","16",NA,2.95,-75.1
"668305","co","fortalecillas","Fortalecillas","16",NA,2.95,-75.1
"668306","co","fortoul","Fortoul","03",NA,6.792768,-71.771699
"668307","co","fortuna","Fortuna","02",NA,6.75,-75.9
"668308","co","fosca","Fosca","33",1451,4.339159,-73.938522
"668309","co","fosfaco","Fosfaco","16",NA,2.443677,-75.630462
"668310","co","fragua","Fragua","02",NA,7.282911,-74.831846
"668311","co","fragua","Fragua","08",NA,1.055357,-76.08416
"668312","co","fragua","Fragua","20",NA,1.603489,-77.11446
"668313","co","fraguas","Fraguas","02",NA,7.282911,-74.831846
"668314","co","fraguita","Fragüita","08",NA,1.184844,-76.151559
"668315","co","fraile jonal","Fraile Jonal","33",NA,4.67169,-73.95404
"668316","co","frailes","Frailes","02",NA,6.466944,-74.967222
"668317","co","frailes","Frailes","08",NA,5,-75.4
"668318","co","frailes","Frailes","24",NA,4.815278,-75.652778
"668319","co","francia elena","Francia Elena","02",NA,7.870556,-76.683333
"668320","co","francia elena","Francia Elena","12",NA,8.748297,-75.739402
"668321","co","francia","Francia","38",NA,10.303227,-74.249878
"668322","co","francisco","Francisco","09",NA,2.920886,-76.289959
"668323","co","francisco","Francisco","15",NA,2.65,-69.383333
"668324","co","francisco lora","Francisco Lora","12",NA,8.760639,-76.273096
"668325","co","francisco pizarro","Francisco Pizarro","20",NA,2.101944,-78.721667
"668326","co","francla","Francla","22",NA,1.685432,-76.955803
"668327","co","franco","Franco","35",NA,10.533333,-75.333333
"668328","co","franshua","Franshua","25",NA,13.366667,-81.366667
"668329","co","frascate","Frascate","24",NA,4.764167,-75.772222
"668330","co","frasquillo","Frasquillo","12",NA,7.973591,-76.243219
"668331","co","frazadas","Frazadas","29",NA,4.083333,-76
"668332","co","fredonia","Fredonia","02",8951,5.925833,-75.670556
"668333","co","fredonia","Fredonia","08",NA,1.529261,-75.63947
"668334","co","fredonia","Fredonia","35",NA,10.407778,-75.472778
"668335","co","fresco lirio","Fresco Lirio","02",NA,8.066667,-76.716667
"668336","co","fresco valle","Fresco Valle","19",NA,3.970092,-73.832233
"668337","co","fresh water bay","Fresh Water Bay","25",NA,13.35,-81.383333
"668338","co","fresneda","Fresneda","29",NA,3.758889,-76.475
"668339","co","fresno","Fresno","28",17669,5.152643,-75.036235
"668340","co","frias","Frías","28",NA,5.029729,-75.008602
"668341","co","frio","Frio","19",NA,4.616667,-71.716667
"668342","co","frisolera","Frisolera","02",NA,7.131111,-75.4725
"668343","co","fronconia","Fronconia","19",NA,4.055833,-73.347222
"668344","co","frontera de campana","Frontera de Campaña","35",NA,10.4,-75.383333
"668345","co","fronteras","Fronteras","26",NA,7.282222,-73.090556
"668346","co","frontino","Frontino","02",8603,6.780054,-76.128801
"668347","co","frutica","Frutica","33",NA,4.35,-74.083333
"668348","co","frutillo","Frutillo","28",NA,5.083333,-75.2
"668349","co","fuego verde","Fuego Verde","17",NA,11.356389,-73.096389
"668350","co","fuelamuesquer","Fuelamuesquer","20",NA,0.903755,-77.607521
"668351","co","fuemia","Fuemía","02",NA,6.835278,-76.235278
"668352","co","fuente de agua salada","Fuente de Agua Salada","20",NA,1.619295,-77.259503
"668353","co","fuente de oro","Fuente de Oro","19",3610,3.459444,-73.612778
"668354","co","fuente la pena","Fuente La Peña","29",NA,3.712778,-76.010278
"668355","co","fuenteviva","Fuenteviva","35",NA,10.216667,-75.483333
"668356","co","fuerte san felipe","Fuerte San Felipe","15",NA,1.91408,-67.069961
"668357","co","funcional","Funcional","36",NA,5.962898,-73.520431
"668358","co","fundacion","Fundación","17",NA,10.783333,-73.183333
"668359","co","fundacion","Fundación","26",NA,6.583333,-74.1
"668360","co","fundacion","Fundación","33",NA,4.023611,-74.457179
"668361","co","fundacion","Fundación","38",59177,10.520664,-74.185037
"668362","co","fundamento","Fundamento","26",NA,6.328575,-73.365739
"668363","co","fundicion","Fundición","36",NA,5.912245,-73.560733
"668364","co","fundo barquerena","Fundo Barquereña","03",NA,6.4501,-71.12154
"668365","co","fundo bogador","Fundo Bogador","03",NA,6.51089,-70.971505
"668366","co","fundo buenos aires","Fundo Buenos Aires","03",NA,6.263694,-71.931924
"668367","co","fundo casablanca","Fundo Casablanca","03",NA,6.364577,-71.740464
"668368","co","fundo chaparral","Fundo Chaparral","03",NA,6.667868,-70.494825
"668369","co","fundo el algarrobo","Fundo El Algarrobo","03",NA,6.433333,-71.066667
"668370","co","fundo el carmen","Fundo El Carmen","03",NA,6.527973,-70.856875
"668371","co","fundo guacharacal","Fundo Guacharacal","29",NA,3.790833,-76.288611
"668372","co","fundo guamacho","Fundo Guamacho","32",NA,6.149327,-71.835837
"668373","co","fundo la casirba","Fundo La Casirba","03",NA,6.363767,-71.890356
"668374","co","fundo la illusion","Fundo La Illusión","03",NA,6.218153,-71.926665
"668375","co","fundo la mancha","Fundo La Mancha","03",NA,6.387057,-71.69931
"668376","co","fundo las abejas","Fundo Las Abejas","03",NA,6.567601,-71.000766
"668377","co","fundo las delicias","Fundo Las Delicias","03",NA,6.451216,-71.063468
"668378","co","fundo las palmas","Fundo Las Palmas","03",NA,6.322844,-71.739047
"668379","co","fundo la victoria","Fundo La Victoria","03",NA,6.216667,-71.933333
"668380","co","fundo la vilena","Fundo La Vileña","03",NA,6.508446,-71.161282
"668381","co","fundo los iguanitos","Fundo Los Iguanitos","03",NA,6.68361,-70.595842
"668382","co","fundo los trompillos","Fundo Los Trompillos","03",NA,6.514142,-71.109633
"668383","co","fundo matagruesa","Fundo Matagruesa","03",NA,6.649199,-70.460818
"668384","co","fundo matarrala","Fundo Matarrala","03",NA,6.386119,-71.524831
"668385","co","fundo nuevo","Fundo Nuevo","19",NA,3.366667,-73.05
"668386","co","fundo risaralda","Fundo Risaralda","03",NA,6.197405,-71.91753
"668387","co","fundo rosa blanca","Fundo Rosa Blanca","03",NA,6.512757,-70.984743
"668388","co","fundo santa cruz","Fundo Santa Cruz","03",NA,6.66965,-70.625556
"668389","co","fundo suni","Fundo Suni","32",NA,6.216667,-71.433333
"668390","co","fundo veracruz","Fundo Veracruz","03",NA,6.387603,-71.728249
"668391","co","funes","Funes","20",2508,1.002657,-77.450668
"668392","co","funza","Funza","33",54422,4.716381,-74.211954
"668393","co","fuquene","Fúquene","19",NA,3.562086,-74.388841
"668394","co","fuquene","Fúquene","33",563,5.404253,-73.7964
"668395","co","furatena","Furatena","36",NA,5.704444,-74.07
"668396","co","fusagasuga","Fusagasuga","33",88822,4.336463,-74.363779
"668397","co","fute","Fute","33",NA,4.616667,-74.283333
"668398","co","gabalda","Gabalda","27",NA,8.35,-74.783333
"668399","co","gabinete","Gabinete","16",NA,1.9,-75.9
"668400","co","gabriela mistral","Gabriela Mistral","33",NA,4.994746,-73.909456
"668401","co","gabriel","Gabriel","10",NA,9.766667,-73.75
"668402","co","gabriel","Gabriel","33",NA,4.832564,-73.97
"668403","co","gabriel lopez","Gabriel López","09",NA,2.483333,-76.3
"668404","co","gaceno","Gaceno","36",NA,4.820522,-73.168507
"668405","co","gachacipa","Gachacipa","33",NA,4.991109,-73.871538
"668406","co","gachala","Gachalá","33",1661,4.692441,-73.520421
"668407","co","gachancipa","Gachancipá","33",3119,4.991109,-73.871538
"668408","co","gachantiva","Gachantiva","36",534,5.756615,-73.539495
"668409","co","gacheta","Gachetá","33",4088,4.818539,-73.636586
"668410","co","gaira","Gaira","12",NA,8.812778,-76.195278
"668411","co","gaira","Gaira","38",NA,11.193206,-74.222917
"668412","co","gaitan","Gaitán","20",NA,2.333333,-78.133333
"668413","co","gaitan","Gaitán","26",NA,7.133458,-73.13317
"668414","co","gaitan","Gaitán","28",NA,3.488611,-75.008056
"668415","co","gaitan","Gaitán","29",NA,3.880642,-77.032207
"668416","co","gaitan","Gaitán","34",NA,4.668082,-74.065917
"668417","co","gaitania","Gaitania","28",NA,3.15,-75.816667
"668418","co","galan","Galán","12",NA,8.664486,-75.970019
"668419","co","galan","Galán","17",NA,11.189346,-72.911739
"668420","co","galan","Galán","26",1122,6.637808,-73.288778
"668421","co","galan","Galán","34",NA,4.616281,-74.120063
"668422","co","galapa","Galapa","04",19733,10.896863,-74.885996
"668423","co","galapa","Galapa","27",NA,9.490347,-75.170528
"668424","co","galapago","Galápago","27",NA,9.490347,-75.170528
"668425","co","galapagos","Galápagos","11",NA,4.9,-76.183333
"668426","co","galapagos","Galápagos","26",NA,7.37,-73.229167
"668427","co","galen","Galén","17",NA,11.471667,-72.765278
"668428","co","galera","Galera","26",NA,7.1,-73.9
"668429","co","galeras","Galeras","27",9460,9.160948,-75.048108
"668430","co","galerazamba","Galerazamba","35",NA,10.789208,-75.261351
"668431","co","gales","Gales","27",NA,9.370352,-75.595632
"668432","co","galicia","Galicia","08",NA,1.092981,-75.895706
"668433","co","galicia","Galicia","29",NA,3.512279,-76.398541
"668434","co","galilea","Galilea","02",NA,7.250737,-74.820215
"668435","co","galilea","Galilea","12",NA,8.583333,-75.9
"668436","co","galilea","Galilea","15",NA,1.631841,-66.963391
"668437","co","galilea","Galilea","16",NA,3.466667,-74.616667
"668438","co","galilea","Galilea","21",NA,8.555,-72.598889
"668439","co","galilea","Galilea","22",NA,0.925413,-76.153521
"668440","co","galilea","Galilea","23",NA,4.140278,-75.7975
"668441","co","galilea","Galilea","26",NA,7.136773,-73.651667
"668442","co","galilea","Galilea","27",NA,9.833333,-75.35
"668443","co","galindes","Galindes","09",NA,1.944444,-77.160831
"668444","co","galindez","Galíndez","09",NA,1.944444,-77.160831
"668445","co","galindo","Galindo","27",NA,9.003722,-74.776115
"668446","co","galindo","Galindo","35",NA,8.288247,-74.586669
"668447","co","galindo","Galindo","36",NA,5.422409,-73.278038
"668448","co","galiquientas","Galiquientas","03",NA,6.723428,-70.47472
"668449","co","gallardo","Gallardo","16",NA,1.874416,-75.886057
"668450","co","gallego","Gallego","04",NA,10.552175,-74.919808
"668451","co","gallego","Gallego","16",NA,2.263889,-75.968611
"668452","co","gallegos","Gallegos","26",NA,6.183333,-73.766667
"668453","co","gallera","Gallera","27",NA,9.236894,-75.419886
"668454","co","gallina","Gallina","30",NA,-0.246779,-70.236059
"668455","co","gallinazo","Gallinazo","10",NA,10.1,-73.666667
"668456","co","gallinazo","Gallinazo","12",NA,9.168305,-75.836851
"668457","co","gallinazo","Gallinazo","20",NA,1.45,-78.05
"668458","co","gallinazo","Gallinazo","28",NA,4.308291,-74.88438
"668459","co","gallinazo","Gallinazo","35",NA,9.318912,-74.915084
"668460","co","gallinazo","Gallinazo","37",NA,5.033333,-75.45
"668461","co","gallineto","Gallineto","26",NA,6.431667,-74.249722
"668462","co","gallocrudo","Gallocrudo","12",NA,8.566667,-75.962222
"668463","co","gallo","Gallo","09",NA,2.637743,-77.134013
"668464","co","gallo","Gallo","12",NA,7.857673,-76.30482
"668465","co","galpones san jose","Galpones San José","29",NA,3.988096,-76.254372
"668466","co","galpon","Galpón","09",NA,2.550647,-76.900318
"668467","co","galpon","Galpón","29",NA,4.039167,-76.2075
"668468","co","gama","Gama","33",584,4.762881,-73.610905
"668469","co","gamarra","Gamarra","10",7327,8.322793,-73.742684
"668470","co","gamarra","Gamarra","21",NA,8.266091,-73.212783
"668471","co","gambaldi","Gambaldi","02",NA,7.05,-74.666667
"668472","co","gambia","Gambia","35",NA,10.342374,-75.390822
"668473","co","gambita","Gámbita","26",742,5.945969,-73.344348
"668474","co","gambita","Gambita","33",NA,4.947072,-73.936965
"668475","co","gamboa","Gamboa","09",NA,2.626389,-76.855
"668476","co","gamboa","Gamboa","29",NA,3.911111,-76.025
"668477","co","gambote","Gambote","35",NA,10.162756,-75.299185
"668478","co","gamero","Gamero","10",NA,9.834167,-73.626111
"668479","co","gamero","Gamero","35",NA,10.206389,-75.212222
"668480","co","gameza","Gámeza","36",1690,5.80263,-72.805865
"668481","co","ganaderia aguas vivas","Ganaderia Aguas Vivas","35",NA,10.283333,-75.383333
"668482","co","ganaderia","Ganadería","35",NA,10.253493,-75.412216
"668483","co","ganado","Ganado","28",NA,3.468388,-74.800349
"668484","co","gana plata","Gana Plata","09",NA,1.904513,-77.204931
"668485","co","gandul","Gandul","19",NA,3.666667,-73.2
"668486","co","gaona","Gaona","26",NA,6.247469,-73.068045
"668487","co","gaquecito","Gaquecito","32",NA,4.983333,-72.433333
"668488","co","gaquesito","Gaquesito","32",NA,4.983333,-72.433333
"668489","co","garagoa","Garagoa","36",11102,5.082356,-73.363342
"668490","co","garanon","Garañón","16",NA,2.098333,-75.745556
"668491","co","garasua","Garasua","17",NA,11.35,-72.6
"668492","co","garavito","Garavito","04",NA,10.483333,-75.133333
"668493","co","garavito","Garavito","36",NA,5.733333,-73.75
"668494","co","garbado","Garbado","12",NA,8.922914,-75.247022
"668495","co","garceros","Garceros","26",NA,6.65,-74.1
"668496","co","garces","Garces","20",NA,1.868601,-77.274408
"668497","co","garces navas","Garces Navas","34",NA,4.712701,-74.124435
"668498","co","garciabon","Garciabon","17",NA,11.216667,-72.033333
"668499","co","garcia cadena","García Cadena","26",NA,7.302233,-73.790928
"668500","co","garcia","García","10",NA,8.879161,-73.716445
"668501","co","garcia","García","20",NA,1.388708,-78.749901
"668502","co","garcia gomez","García Gómez","11",NA,4.166667,-77.416667
"668503","co","garcitas","Garcitas","03",NA,6.65,-69.95
"668504","co","garcitas","Garcitas","31",NA,5.566581,-67.630118
"668505","co","garcones","Garcones","12",NA,8.825247,-75.845793
"668506","co","gardenia","Gardenia","38",NA,9.81253,-74.429886
"668507","co","gardonal","Gardonal","16",NA,3.353611,-74.845135
"668508","co","gardon","Gardón","38",NA,9.509339,-74.283376
"668509","co","garibaldi","Garibaldi","02",NA,7.05,-74.666667
"668510","co","garibay","Garibay","32",NA,4.439436,-72.31782
"668511","co","garibay","Garibay","36",NA,5.898697,-73.502961
"668512","co","garita","Garita","21",NA,7.741835,-72.544844
"668513","co","garraipia","Garraipia","17",NA,11.255346,-72.371478
"668514","co","garrapata","Garrapata","02",NA,6.416667,-74.383333
"668515","co","garrapata","Garrapata","27",NA,9.616667,-75.35
"668516","co","garrapata","Garrapata","38",NA,10.314461,-74.417219
"668517","co","garrapatas","Garrapatas","02",NA,6.416667,-74.383333
"668518","co","garrapatas","Garrapatas","16",NA,2.429521,-75.613249
"668519","co","garrapatero","Garrapatero","38",NA,9.878077,-74.479573
"668520","co","garrapato","Garrapato","08",NA,1.21059,-75.604043
"668521","co","garrapato","Garrapato","12",NA,8.823333,-76.379722
"668522","co","garrizal","Garrizal","15",NA,3.937474,-68.1255
"668523","co","garza","Garza","15",NA,3.210367,-70.123453
"668524","co","garzones","Garzones","12",NA,8.825247,-75.845793
"668525","co","garzon","Garzón","16",29452,2.19593,-75.627773
"668526","co","garzon","Garzón","32",NA,4.833333,-72.3
"668527","co","garzon","Garzón","38",NA,9.134188,-74.064529
"668528","co","gatolandia","Gatolandia","29",NA,3.452742,-76.577151
"668529","co","gaudencia","Gaudencia","01",NA,-2.495954,-70.30635
"668530","co","gaudencio","Gaudencio","01",NA,-2.495954,-70.30635
"668531","co","gausimal","Gausimal","33",NA,5.006278,-74.509037
"668532","co","gavalda","Gavaldá","27",NA,8.35,-74.783333
"668533","co","gavilanes","Gavilanes","01",NA,-1.066667,-71.883333
"668534","co","gavilanes","Gavilanes","09",NA,2.637499,-77.039078
"668535","co","gavilanes","Gavilanes","26",NA,5.957222,-73.764722
"668536","co","gavilan","Gavilán","17",NA,10.883333,-73.1
"668537","co","gavilan","Gavilán","35",NA,9.616667,-75.033333
"668538","co","gavilan","Gavilán","38",NA,10.687092,-74.329789
"668539","co","gaviotas","Gaviotas","32",NA,5.483333,-71.9
"668540","co","gazaduje","Gazaduje","33",NA,4.583333,-73.333333
"668541","co","gazaire","Gazaire","33",NA,4.487106,-73.299416
"668542","co","gazajujo","Gazajujo","33",NA,4.644136,-73.252039
"668543","co","gazaunta","Gazaunta","33",NA,4.546626,-73.320057
"668544","co","gazeno","Gazeno","36",NA,4.820522,-73.168507
"668545","co","gedeno","Gedeño","27",NA,8.846761,-75.243202
"668546","co","genagra","Genagra","09",NA,2.433333,-76.6
"668547","co","general santander","General Santander","33",NA,5.51,-73.822778
"668548","co","genoa","Genoa","38",NA,10.45,-74.183333
"668549","co","genova","Génova","02",NA,6.811667,-75.763333
"668550","co","genova","Génova","09",NA,1.643222,-77.024333
"668551","co","genova","Génova","10",NA,9.419656,-73.942929
"668552","co","genova","Genova","12",NA,8.538957,-75.639823
"668553","co","genova","Génova","14",NA,1.801389,-72.379444
"668554","co","genova","Génova","23",7140,4.316667,-75.766667
"668555","co","genova","Génova","29",NA,3.670278,-76.384722
